date,open,high,low,close,volume,market cap
2018-05-12,9040.788664552,9040.788664552,8394.76746297,8422.663809755,5789182783.718333,148566676930.081
2018-05-13,8416.407227841,8640.19705144,8196.315735074,8488.213129483,5465653039.497356,144028397248.7451
2018-05-14,8488.707530407,8753.425965701,8376.21910193,8699.820502933,4329079560.403619,146413407329.29117
2018-05-15,8696.818046123,8895.462875722,8347.174977365,8740.312767923,5019113653.882912,146843548689.04648
2018-05-16,8735.400032204,8832.72290218,8477.513110566,8515.70113433,5366406569.286464,147377649848.07288
2018-05-17,8508.251974499,8508.674225949,8164.50493598,8343.900225706,5131375183.098747,141362049290.1545
2018-05-18,8341.615725326,8408.350501548,8054.71466031,8088.947899194,4471142637.654744,141534195261.12814
2018-05-19,8093.347179942,8258.631884202,7968.007687838,8236.681883593,4472415561.77629,138311169552.19992
2018-05-20,8236.02240278,8338.416559235,8160.754424617,8225.333518556,3931791516.723238,140814675664.7962
2018-05-21,8232.481806821,8538.388398431,8177.724729808,8499.122900226,3622202463.385024,142883459805.09985
2018-05-22,8504.392245727,8536.846506431,8353.567838539,8399.115042185,3892425909.513094,144399603233.06308
2018-05-23,8398.980741383,8398.980741383,8016.111591945,8032.093710758,3751166478.6618953,140965212363.83832
2018-05-24,8021.527115451,8050.003180465,7525.488247962,7570.538188039,4347099237.87214,133788780303.85522
2018-05-25,7558.332248074,7740.093094955,7340.474586303,7576.278751944,4962607292.142311,128983159056.4206
2018-05-26,7597.498837309,7649.03106349,7397.19078942,7488.63722059,4140362593.80529,127945639029.03384
2018-05-27,7483.923186515,7574.745396445,7344.829727195,7349.788651908,3196176483.886512,127948559647.4012
2018-05-28,7358.682109051,7380.225321265,7269.543823627,7363.936760174,3037874870.6619616,125071558308.78893
2018-05-29,7366.64777523,7442.193014039,7141.115481176,7149.250597223,3215107342.645699,124215494408.8425
2018-05-30,7148.382787397,7530.365297941,7108.097718043,7474.562016474,3815081591.776013,124630231434.77773
2018-05-31,7475.380975127,7572.028923792,7330.9415028,7411.621917051,3899968538.104636,127218701522.55576
2018-06-01,7410.996883153,7588.941668177,7361.209308722,7504.038586976,3635904694.014932,128090140880.01875
2018-06-02,7503.960275241,7590.623838226,7411.831128257,7525.473796775,3534811211.334462,127779434179.4674
2018-06-03,7520.809781437,7659.692451349,7481.281344806,7588.637727714,3506255999.625372,129517556531.76384
2018-06-04,7586.635658935,7709.254871346,7567.496422821,7684.931799179,3988066391.916733,131477090606.00702
2018-06-05,7687.675751763,7709.043781258,7473.489414432,7505.890508055,3930562178.7105055,129809953835.06029
2018-06-06,7504.61258223,7628.660710951,7407.33775354,7612.11517624,3615936275.2699337,127854338897.60983
2018-06-07,7611.859043556,7645.242998408,7501.760893237,7577.593404507,3324816448.420833,129746655128.22812
2018-06-08,7576.087612329,7711.707126213,7576.087612329,7654.789136027,3371952934.700253,131241247121.21704
2018-06-09,7659.86399996,7677.59749411,7564.965086893,7622.637061001,2974280008.599861,130241534909.56451
2018-06-10,7624.284000169,7658.105197332,7559.667408968,7559.667408968,2724319399.4094253,130144429836.02354
2018-06-11,7563.600993476,7563.600993476,6759.046140495,6797.078904208,3104326326.997626,122562640554.78456
2018-06-12,6804.106499107,6851.118289256,6721.954597059,6847.943670812,3827038711.602335,115730062694.32376
2018-06-13,6845.923064395,6867.287029976,6535.55115894,6558.514878298,3102008136.8682976,115883252761.09335
2018-06-14,6559.943493856,6599.514735849,6283.231868523,6308.396028075,3295765432.7675424,110547750538.43794
2018-06-15,6307.58885043,6667.67355404,6293.277844784,6649.438347225,3663602706.47204,111014489453.7956
2018-06-16,6650.926764781,6652.572392248,6470.053173969,6473.773490579,3114118486.941199,112236734784.51813
2018-06-17,6469.496413441,6514.550897064,6395.022990667,6505.755311335,2350148804.5821905,110323600936.40218
2018-06-18,6500.4350038,6541.234834405,6459.314000665,6461.213024688,2039619863.6724365,111222374664.01273
2018-06-19,6460.21840507,6724.30158934,6400.071429431,6700.596020849,2259399591.5332966,111265161991.75304
2018-06-20,6705.753311753,6754.452193254,6677.957643267,6722.636752661,2930821031.408766,114742560036.16278
2018-06-21,6720.901573124,6754.942346176,6577.803076101,6734.137827984,3087939613.094331,114051666953.16136
2018-06-22,6734.137827984,6770.207068431,6695.896163838,6711.941657499,2901154211.880981,115067734172.99825
2018-06-23,6712.439403078,6715.006408875,6056.861989359,6071.720089041,3351734963.0013323,109318040094.6063
2018-06-24,6073.054271142,6244.375949169,6070.106576437,6156.30026398,4089480599.8167887,104886130046.06256
2018-06-25,6157.664107899,6211.292125144,5829.901535379,6149.117943358,3728670367.4808574,103104840640.45651
2018-06-26,6149.963218829,6289.175733833,6113.991152687,6238.074118939,4343151231.320295,106019354755.62932
2018-06-27,6247.163489863,6255.443512707,6103.030719908,6103.030719908,3889799376.7833753,106201817724.48538
2018-06-28,6108.081816244,6172.527246137,6049.848945012,6108.694145794,3736840201.22038,104332774796.42302
2018-06-29,6118.418332491,6138.655470336,5896.088025206,5912.435445858,3121465243.007189,104230356277.98744
2018-06-30,5910.738003714,6180.342189053,5847.32314046,6127.560923281,2839622172.243842,101303448487.61432
2018-07-01,6133.70397686,6425.917484836,6130.99266295,6376.564855317,3771289831.842599,109013793431.1957
2018-07-02,6385.423752059,6409.365459218,6310.846816102,6364.401841845,3508360442.874656,109006878047.62534
2018-07-03,6363.378352016,6638.313861013,6302.439982773,6595.968717111,3807596497.406929,110312978867.1303
2018-07-04,6595.97519117,6645.835589793,6483.5643111,6534.644902843,5004522312.659328,112894405915.37184
2018-07-05,6537.368501721,6686.34437471,6435.020216612,6603.099908979,4840988987.800326,112438805144.0685
2018-07-06,6612.111581483,6636.32626347,6492.340691035,6532.499354404,4643821207.807072,112764025003.03767
2018-07-07,6528.310928764,6600.606900537,6461.897552997,6600.606900537,4811073504.46022,112044984491.77963
2018-07-08,6594.777709362,6725.931831739,6528.997976578,6718.701013051,4981676689.534587,112643239518.51347
2018-07-09,6715.378280114,6759.512216994,6687.644579808,6711.756799934,4983369408.61671,115356288726.2512
2018-07-10,6713.143583017,6746.343655147,6664.513132981,6669.998510267,4925375835.097639,114903648635.78471
2018-07-11,6670.315362761,6677.743511768,6316.171327848,6319.835609607,4677923064.3434,111216854320.20535
2018-07-12,6318.741219514,6390.003177931,6318.741219514,6367.687185252,3967828329.8168654,108981359942.40428
2018-07-13,6369.836850151,6375.149278186,6129.642442926,6202.44217648,3447735128.478174,106786605367.42828
2018-07-14,6217.319818144,6294.955455211,6181.047378458,6215.784717881,3821904703.0469184,107041202810.1827
2018-07-15,6220.174225132,6264.895759144,6195.27963683,6250.050406982,3734323550.331161,106911716788.27596
2018-07-16,6250.324790913,6381.087798012,6236.637067252,6346.599550754,3455989685.6982293,108301684788.81506
2018-07-17,6349.113032979,6705.492443642,6336.933528699,6705.492443642,4630543497.449322,111553385913.80336
2018-07-18,6698.843898684,7347.954698181,6666.153806008,7317.330033998,5419192992.699332,117484648785.31767
2018-07-19,7313.602735913,7506.522681868,7293.696027201,7353.8838511,6330311100.250035,126702867277.64368
2018-07-20,7349.626444582,7480.49111106,7289.406628292,7443.660645781,5846088135.45322,126552515026.71042
2018-07-21,7444.568409892,7552.764240154,7305.638274574,7329.843347761,4966521399.751789,127340006735.70972
2018-07-22,7330.341057369,7410.51243765,7264.995035975,7400.986497236,4512259647.477471,125957083903.6833
2018-07-23,7398.452210369,7535.767369706,7381.602713089,7391.747573501,3665112371.9181433,127708552338.54576
2018-07-24,7386.710266104,7753.766990612,7375.794246766,7712.930731944,4687601679.596329,131428842715.59036
2018-07-25,7715.394161402,8349.100818796,7704.861421219,8338.940620443,5764717500.864327,138130525893.72998
2018-07-26,8343.380118959,8416.620991015,8070.169259958,8179.363887184,6176077122.425064,141437450720.80984
2018-07-27,8165.597548772,8280.383112883,7874.765231963,7933.673932412,4940766514.848018,140555305797.24005
2018-07-28,7925.66136133,8261.135335182,7834.49076069,8158.491093936,4974252390.807898,137721622178.59158
2018-07-29,8172.875760772,8218.909621596,8094.790455045,8195.281387616,4271083963.4205832,140469479107.34427
2018-07-30,8230.52203672,8273.041209949,8130.355936972,8211.614334805,3666674348.965748,140931396441.1423
2018-07-31,8218.147751985,8237.120087099,7885.594529493,8181.184913701,4448141891.506246,139853384177.08633
2018-08-01,8174.641739616,8174.641739616,7662.792135741,7752.144491811,5247534991.598222,136223543687.61684
2018-08-02,7744.631395433,7747.417375112,7492.216628196,7596.721802762,4823441462.393802,130208064859.32938
2018-08-03,7600.558993948,7685.923378593,7508.516748605,7551.49315296,4163829164.005342,130538683460.74704
2018-08-04,7548.45773574,7548.45773574,7309.308752017,7422.438043343,4091971159.843146,127285663216.90054
2018-08-05,7423.369336613,7491.741800212,6967.696860292,7017.844894334,3860203504.513457,124874388282.47034
2018-08-06,7021.618542978,7076.470273596,6924.906451544,7041.990104397,3682909104.367678,120528010089.83214
2018-08-07,7040.944982529,7144.007979114,6869.734954513,6935.713091899,3306255574.1445484,120402336022.85904
2018-08-08,6945.21833169,7140.708761556,6722.266220746,6732.826689952,3700827846.127184,120399763551.10393
2018-08-09,6736.300264249,6736.300264249,6205.35234374,6281.517374106,4609610922.224341,111187622461.85889
2018-08-10,6291.645097695,6629.937973848,6248.586463689,6563.764604497,4210397000.6718974,110258412337.92436
2018-08-11,6556.79900191,6587.10507013,6109.974094768,6183.831055963,4181392943.931878,110450434360.75916
2018-08-12,6178.816153253,6460.502985999,6100.812338657,6293.915942247,4185821570.730027,106925855935.20216
2018-08-13,6269.572355626,6433.37253417,6227.37113489,6342.511734015,3631377731.046385,108986681777.6658
2018-08-14,6342.49538075,6509.961457311,6209.058762999,6284.92811516,3625488362.313673,109683741538.99332
2018-08-15,6287.053220705,6287.053220705,5952.335379774,6207.117520201,4314826467.957589,104715326537.31377
2018-08-16,6217.842249039,6594.442382035,6217.842249039,6306.298266436,4271528735.366837,109910003262.0326
2018-08-17,6302.073567465,6475.480838249,6263.53697101,6329.697340344,4159955398.34352,109615804939.23666
2018-08-18,6339.30334607,6587.627901993,6331.717333933,6587.234439279,4220932607.4300776,111590079309.25565
2018-08-19,6597.212073282,6628.42929799,6345.785261392,6420.01687876,4098661004.492455,111471615191.4691
2018-08-20,6416.237390702,6543.63761398,6354.653622556,6509.31191253,3185408871.9864283,110575568197.29
2018-08-21,6504.064719069,6539.18499546,6277.4023894,6291.971191501,3226319434.9999075,111320719763.46632
2018-08-22,6284.246451559,6494.949181666,6282.055267622,6482.48093953,3352928439.4427915,110497806843.18236
2018-08-23,6481.300215756,6820.081466748,6319.848349671,6376.530713944,3605706790.047852,113589812746.94888
2018-08-24,6379.980149324,6545.659034842,6379.980149324,6528.524414941,3432974935.304823,111083798682.76262
2018-08-25,6534.230350612,6721.363282331,6501.066966866,6709.592961125,3159935178.710102,113122648892.09276
2018-08-26,6703.504529877,6787.24134918,6682.141058337,6745.155572979,3482620041.8107104,115890204075.73956
2018-08-27,6740.966519331,6763.799067002,6594.151991808,6705.158422661,2897692512.0954666,115136755514.16136
2018-08-28,6708.159869046,6885.057976095,6671.239735192,6883.391276755,3208584744.267615,115875282123.07973
2018-08-29,6892.118819724,7116.237490354,6870.993672867,7082.637385337,4088489331.560648,120406267603.796
2018-08-30,7080.255896341,7118.609059683,6960.460368316,7036.643093597,4017126669.355944,121596972339.09451
2018-08-31,7036.431587041,7058.898976723,6832.739176005,6973.880311672,3821615060.285881,119735169322.61047
2018-09-01,6977.184896695,7056.498152081,6905.33914944,7018.264049857,3847879824.793688,120305931834.4864
2018-09-02,7011.745044966,7238.263496486,7011.745044966,7193.248733149,3736417380.529207,122433880681.73505
2018-09-03,7189.711798204,7303.005790535,7126.753759791,7277.239549473,4026452649.613735,124689669675.93884
2018-09-04,7278.253608581,7324.29065154,7185.260348865,7268.864742887,3587720774.5187054,125176534045.19896
2018-09-05,7267.905331927,7399.962839814,7246.754355662,7360.98929488,3585026575.492572,126418425071.53958
2018-09-06,7364.127452099,7391.519913461,6714.906124526,6714.906124526,4063479414.9589777,123206380150.70036
2018-09-07,6720.246795663,6720.246795663,6371.902785238,6519.675094919,5128823495.474911,111338543930.76537
2018-09-08,6527.528801198,6551.343072157,6367.814557664,6436.841435103,3604584133.876314,111668930820.85896
2018-09-09,6432.032384471,6495.347505137,6164.499001928,6214.515450407,3029596737.942502,110352219739.56332
2018-09-10,6213.220555941,6434.372794125,6186.808464011,6277.682276629,3170107868.1843734,109035714370.45229
2018-09-11,6274.807969006,6364.054074,6274.807969006,6330.669843302,2898910708.5530744,109069459979.02336
2018-09-12,6328.687635904,6391.775975694,6232.734067451,6306.694006415,2960797320.017478,109082762652.73537
2018-09-13,6311.369729626,6365.050837912,6243.021350234,6359.149644814,3072304772.765284,108758126327.28818
2018-09-14,6356.884591956,6530.988604773,6356.884591956,6501.145617091,3265539092.193332,111509933620.7222
2018-09-15,6498.182769763,6585.306525078,6440.806430483,6509.223085625,3449529788.871757,112457477608.03888
2018-09-16,6500.848561872,6566.827240872,6491.857332585,6537.211073285,2906742501.1619143,112731567389.71065
2018-09-17,6535.007313325,6535.007313325,6432.952919051,6512.152477693,2612709364.0235004,112239914834.6034
2018-09-18,6512.220342627,6540.852093028,6241.767742526,6274.229073713,2835108018.9539504,110824849006.15852
2018-09-19,6275.496064408,6392.264990936,6256.129769113,6363.858466904,3249090128.6492743,109083774869.59912
2018-09-20,6358.739054641,6490.63439701,6178.636654024,6397.127391665,3147521552.2712345,109804752780.89224
2018-09-21,6399.795216298,6513.94595805,6366.826294158,6497.019131212,3420591797.88716,110865716891.74455
2018-09-22,6493.152931427,6752.404966008,6493.152931427,6744.696981129,4903492828.541768,114817041723.9458
2018-09-23,6736.854332661,6801.843226655,6616.383582083,6707.238115315,4979240365.486291,115821882887.262
2018-09-24,6707.056771032,6772.406208207,6676.568040518,6709.838127072,3519712889.774574,116033559671.52324
2018-09-25,6709.093372549,6725.147575678,6575.646351861,6586.794101812,3574785844.315666,114895992792.5869
2018-09-26,6588.874653099,6588.874653099,6376.748408757,6438.627759085,3810213970.800927,111259583835.90756
2018-09-27,6445.346329714,6551.84140185,6402.489428813,6479.083948142,3710739995.6154423,111886146158.59468
2018-09-28,6472.98947654,6708.890307923,6456.868936613,6676.851172975,3534387056.389184,112980748530.034
2018-09-29,6680.315861169,6780.342952041,6572.820589437,6641.955562713,3950139502.72127,115399223368.53471
2018-09-30,6639.133514007,6639.133514007,6499.12678059,6600.212125391,3667760047.364148,113523191862.36469
2018-10-01,6594.927830488,6642.932344614,6555.15405797,6619.480812488,3156173083.6218467,114125391350.85371
2018-10-02,6624.023395287,6653.039249374,6531.896590211,6596.018098435,3103181637.296217,114217337030.75122
2018-10-03,6596.425430306,6609.789764928,6521.24899482,6534.415120759,2973884240.6697183,113761573692.4448
2018-10-04,6539.365526536,6540.727212725,6450.163787073,6505.256155789,3109636692.364331,112295917050.58044
2018-10-05,6502.28194056,6613.382645214,6499.819670241,6574.045631876,2889072641.863299,113831892687.90894
2018-10-06,6577.590428121,6646.669403697,6549.521307364,6626.550323225,2672396690.5100803,113949423390.63287
2018-10-07,6628.529624888,6629.702960488,6567.122763921,6590.995725832,2497460195.881971,114207096562.63223
2018-10-08,6591.961723594,6629.59915977,6544.87251455,6595.637641947,2328395841.846092,113885583317.2853
2018-10-09,6602.290457561,6681.339049822,6583.792576173,6657.272477736,2719149065.687601,114740752408.71828
2018-10-10,6656.124595325,6663.221710667,6606.326817828,6646.658367487,2895217736.8095245,114956847791.66148
2018-10-11,6646.18252197,6646.18252197,6532.790678706,6599.428020639,2892787742.9338665,114081289349.48602
2018-10-12,6597.07497291,6597.07497291,6223.701469328,6252.437099217,3856048836.4926505,109219268262.15582
2018-10-13,6245.131457439,6339.634868372,6218.533471382,6293.904829722,3568675354.6650333,109121780973.28082
2018-10-14,6291.160228165,6325.159138957,6286.921219351,6325.159138957,2707685988.2709885,109322150989.0818
2018-10-15,6322.634877764,6382.174804448,6312.444607358,6321.8112547,2473293529.3844576,110079030610.1902
2018-10-16,6325.070599423,7241.013386934,6297.967732794,6576.759500825,4839273501.044345,113806586909.68568
2018-10-17,6569.003869632,6656.351196471,6526.208311032,6552.077684632,4349704177.003925,113805789345.71234
2018-10-18,6556.349143916,6578.4743,6491.21964139,6520.256440785,3451052342.075724,113082408595.09456
2018-10-19,6520.905375002,6540.466031979,6461.579151329,6479.295676487,3281648435.665219,112767667558.94164
2018-10-20,6480.163637934,6495.135871574,6450.3012513,6455.395740132,3173937549.0158453,112085147708.80104
2018-10-21,6456.360438816,6472.939715716,6439.166420848,6461.901010679,2966669746.46326,111908678079.51295
2018-10-22,6465.940550179,6505.716811461,6429.063841525,6475.861331941,2678968945.046221,112505396344.03522
2018-10-23,6477.219324492,6494.29600581,6448.567204502,6466.252677658,2956097582.888225,112173022104.46986
2018-10-24,6465.943343818,6474.39947166,6416.734024871,6423.905003506,3291200247.1767387,111667106304.41257
2018-10-25,6423.513294184,6490.190728496,6413.603949848,6433.06547953,3363537342.926277,111858439014.0092
2018-10-26,6433.232272282,6440.656013748,6396.052902194,6420.365572797,3484524078.0412526,111364157267.42673
2018-10-27,6420.863227091,6426.947031918,6385.627746287,6416.40587187,3097524566.94115,111174390775.36794
2018-10-28,6418.620770569,6430.371869094,6392.843436526,6416.188304748,2928172852.4560328,111234626435.81767
2018-10-29,6416.549408448,6464.692941826,6381.13930249,6406.221101405,2906079102.3680205,111113637087.57326
2018-10-30,6406.269060578,6407.649451942,6242.814051634,6252.273570761,3093193492.478595,109910915067.96211
2018-10-31,6255.057567736,6304.135098663,6255.057567736,6284.585338842,3434096462.4793286,109018165794.70016
2018-11-01,6283.631828987,6323.643162745,6238.6372898,6298.837501112,3286097615.963602,109117486104.21176
2018-11-02,6299.90390737,6396.223719973,6293.045329941,6368.306136028,3290643879.004671,109970367011.17229
2018-11-03,6368.621545495,6443.40365674,6368.621545495,6407.751478732,3392903655.622112,111154666111.37254
2018-11-04,6408.420165923,6408.532431404,6360.144862999,6387.917030268,3206344282.107809,110842176728.17596
2018-11-05,6386.909849955,6483.22544861,6372.297571342,6456.241631256,3464581702.084554,111361998363.62692
2018-11-06,6458.928433763,6460.083841858,6402.330270375,6413.987438447,3957885847.4198327,111606758466.38818
2018-11-07,6406.484868627,6444.682644885,6381.013880611,6428.294584816,4020828315.3744464,111233482912.2494
2018-11-08,6437.632240669,6546.917804898,6432.383204043,6526.82015405,4327547729.690759,113226908644.49266
2018-11-09,6526.888623968,6545.123286481,6463.98882188,6468.139285876,4001027787.27146,112885576824.28136
2018-11-10,6470.006228965,6479.868232414,6385.639030339,6397.943422909,3774750025.388616,111602448916.6176
2018-11-11,6395.744478183,6423.77031064,6395.744478183,6399.518804388,3377807844.03098,111334348306.37442
2018-11-12,6400.034596672,6419.629801806,6364.816154636,6407.676509173,3237576630.338422,111173308749.20836
2018-11-13,6411.278115302,6431.821641842,6354.974990417,6364.393922101,3115460518.912264,111111385265.24696
2018-11-14,6371.733230045,6391.559008482,6337.928083205,6371.36748622,3142925617.504097,110624815328.55045
2018-11-15,6361.400404991,6382.556324816,5560.880719722,5747.076678785,4014854969.2242103,106819684636.97552
2018-11-16,5781.032657334,5801.395589434,5376.450570802,5654.723204018,6458882428.673365,97554149324.7422
2018-11-17,5654.209987966,5674.911745861,5555.684495861,5627.478696853,4458433780.159247,97816773175.81693
2018-11-18,5634.790942322,5637.369199686,5582.244808497,5631.540424004,3341914742.75929,97484707041.1965
2018-11-19,5631.943421713,5676.508478713,5612.226552794,5647.479577306,2911353904.9948997,98099364143.86732
2018-11-20,5651.276823682,5653.306826427,4858.770197698,4893.020432943,3984630708.562563,92033798169.70706
2018-11-21,4871.837128436,4970.283673371,4274.174493715,4470.86406818,6200899670.273817,80505402156.33786
2018-11-22,4502.466997901,4722.888985274,4355.940983959,4609.512683654,5864613008.834743,78662243547.27151
2018-11-23,4604.937872113,4640.486228605,4377.545769831,4377.545769831,3559480939.995985,78878360571.46524
2018-11-24,4345.661016088,4408.549466466,4219.987383706,4374.323226658,3403581481.248564,75242729629.90172
2018-11-25,4369.2081865,4437.12427443,3822.143369562,3894.620254339,2981154608.613752,74836811587.4888
2018-11-26,3886.472347228,4110.040082263,3596.00806059,4008.329435561,4489490623.401364,66596064263.03372
2018-11-27,3994.418821674,4091.502639136,3665.565456655,3801.729366908,4770358620.6052,68102045614.309
2018-11-28,3800.600009341,3873.26585313,3679.708116943,3835.016589512,4439296219.454825,65601561665.38526
2018-11-29,3837.958523137,4377.61022591,3837.958523137,4256.464556195,4676357418.739209,71253168046.37796
2018-11-30,4255.275505341,4429.730210043,4152.042746816,4295.392322703,4938676329.623747,74359450094.28436
2018-12-01,4303.987285033,4331.594554471,3968.034994522,4030.04449364,4195701632.661413,71944047205.5574
2018-12-02,4036.229874753,4288.118114861,3977.624455728,4208.46972294,3729733003.690406,71909725614.213
2018-12-03,4206.215757456,4291.695878947,4118.785078199,4143.979048443,3302972567.605143,72782116451.08961
2018-12-04,4150.827310223,4162.639731237,3868.407784677,3905.390426541,3248618117.916213,69577166094.35275
2018-12-05,3905.489738693,4080.018654926,3847.851236503,3959.996646343,3412849904.056449,69101241735.62755
2018-12-06,3965.3634989,3973.938520171,3777.504597679,3778.644100458,3223065038.323724,67477483664.16714
2018-12-07,3772.882544916,3880.130150169,3530.420581097,3530.420581097,3526083512.348898,65487218497.88986
2018-12-08,3524.903843125,3524.903843125,3279.326879568,3424.127676352,4339092125.732182,59430360548.00504
2018-12-09,3429.741618038,3498.503410095,3328.189753409,3465.344048723,4006131235.881874,59637373126.63139
2018-12-10,3457.41952613,3669.370224454,3438.48601509,3586.572260842,3223762331.4300394,61354932798.97595
2018-12-11,3583.500415102,3620.702269676,3425.449092033,3464.835870669,3018304106.43608,61279573411.94348
2018-12-12,3462.686886235,3475.454580667,3364.134935808,3394.21870318,2910200651.819124,59516580426.22096
2018-12-13,3397.148741644,3515.635434451,3380.722528793,3471.915386863,2888792462.636261,60044678954.42251
2018-12-14,3475.395333172,3480.817679557,3302.788527099,3314.35176623,2600813123.036409,59484285858.1721
2018-12-15,3315.712262686,3334.267258125,3199.344540762,3236.700910153,2873115299.4884944,57247895833.70704
2018-12-16,3239.810072381,3269.710129726,3188.542616892,3244.865925479,2573365294.396488,56328163571.48939
2018-12-17,3242.71165726,3304.752077103,3237.496112093,3259.040241951,2303080492.219079,57063453547.32632
2018-12-18,3260.535478026,3576.130761016,3256.286666292,3520.007340181,2706691385.829008,58833859910.87322
2018-12-19,3519.644005652,3671.091738368,3458.156901189,3671.041341474,4009405530.58585,61404376691.68448
2018-12-20,3672.828563746,3910.052394847,3656.799274105,3719.296166218,4910794538.842526,65607240816.85653
2018-12-21,3716.951289636,4149.982112244,3701.497818021,4103.258581528,5608484489.432625,68730841610.71579
2018-12-22,4104.6300826,4179.461009081,3823.730152349,3872.495181716,5892067716.170284,69795862039.43655
2018-12-23,3869.320912253,3986.988101713,3836.166472087,3985.947864559,4205980838.290268,67798607042.52057
2018-12-24,3992.590689234,4061.599528447,3956.035483518,3980.147519,4105611460.59793,69886595331.81567
2018-12-25,3974.488113207,4218.506382222,3974.488113207,4049.134021718,5069262378.535473,72028764601.34457
2018-12-26,4052.351427424,4053.801000601,3741.532556251,3789.436638331,4723284026.001758,66450424382.5706
2018-12-27,3801.990623677,3872.508799306,3751.58202965,3833.455304379,4006659135.548405,66495840080.66266
2018-12-28,3837.103067651,3850.984987181,3633.371831014,3651.165345688,3705806154.8215866,65664911394.47064
2018-12-29,3642.816541604,3931.006116306,3637.996492977,3902.734263248,4067221987.255999,65297366115.28165
2018-12-30,3909.576362079,3951.326013396,3832.098961469,3832.098961469,4424442568.545515,68132982916.01663
2018-12-31,3800.90618573,3885.944595624,3783.461120121,3863.165983794,3919248135.353045,66970589827.82917
2019-01-01,3863.966826435,3865.30943988,3727.103166881,3746.123952537,3648742018.449623,66406699583.70262
2019-01-02,3747.289081962,3857.66134997,3720.528270248,3851.181614039,3433814142.055747,65616965836.40503
2019-01-03,3852.524625595,3944.482760725,3825.302832139,3938.625960795,3910033511.3270135,67529969728.50916
2019-01-04,3935.381479108,3935.381479108,3828.512307784,3843.996640326,4077088832.598976,67747665989.98526
2019-01-05,3847.083953482,3888.22508878,3795.299371612,3877.816631752,3521627989.1605506,67090187664.27699
2019-01-06,3876.743901004,3928.92500025,3850.442903945,3866.004563615,4197364686.9456058,67869837648.94216
2019-01-07,3868.739955187,4104.080838569,3846.981955643,4085.907581678,4003384608.6634007,68616058385.3735
2019-01-08,4082.095636372,4103.696834349,4027.393340966,4036.958448354,4366201231.862341,70825217849.19307
2019-01-09,4040.426868752,4109.513660184,4004.648804149,4030.989305544,3846753571.304929,70588339585.54193
2019-01-10,4031.220158622,4066.410720206,4016.859198923,4032.575390529,3988908524.103224,70659766858.82903
2019-01-11,4032.372040573,4063.302239641,3656.965007582,3673.215707318,4556093682.767315,67065341440.751625
2019-01-12,3671.210547179,3713.285567013,3641.294105448,3678.691683579,4763746665.390462,64390139752.10983
2019-01-13,3690.429234323,3697.354503693,3656.990109901,3668.24991968,3649925423.381869,64266228548.4621
2019-01-14,3668.577160208,3675.767876524,3545.768209284,3553.227143057,3457204812.510096,63452656416.812256
2019-01-15,3555.550456106,3728.417562433,3552.316662444,3705.942605786,4486462095.734081,63313095328.58554
2019-01-16,3704.359603919,3721.250727445,3618.688647245,3640.207438973,5156096242.143494,64404876007.82896
2019-01-17,3636.621475732,3710.602669414,3630.808410499,3658.246729748,4660577413.35656,63940378392.53245
2019-01-18,3654.061564255,3687.616740461,3624.548986953,3684.253014929,4616526889.360663,63831849028.12533
2019-01-19,3682.436730965,3686.295784048,3632.797684376,3653.185376139,4651045589.009092,63998003594.701416
2019-01-20,3652.353731181,3766.801866732,3650.958251016,3735.953787486,3689835108.385212,64957741160.17565
2019-01-21,3732.314578714,3746.098908126,3560.54361857,3583.507435701,3873034470.9671497,63901100447.949326
2019-01-22,3580.394848908,3649.754615996,3527.19617532,3547.119997129,3563557075.1487064,62527159654.460846
2019-01-23,3547.775740343,3628.570492611,3476.812119629,3608.383961607,4101549978.630794,62499016812.19089
2019-01-24,3606.587749856,3630.196102145,3574.511563021,3592.901430874,4711866363.06134,63051066850.49074
2019-01-25,3592.856632416,3627.345746878,3568.758624822,3601.873910558,3378214501.6806464,62846922846.266045
2019-01-26,3601.92745155,3612.206202075,3563.229319401,3590.982706471,3296210348.613134,62792848071.6642
2019-01-27,3591.258308523,3649.321285244,3584.553811289,3595.147523761,3233121779.128203,63083643788.8295
2019-01-28,3595.463472868,3605.284864841,3547.930411633,3575.69534679,3232926763.924869,62714618465.37526
2019-01-29,3574.356431872,3574.356431872,3427.061509559,3462.059067174,3861302295.118399,60865149518.37322
2019-01-30,3459.942105227,3467.838291709,3392.538497169,3438.806393391,3953321270.7058105,60116952599.12896
2019-01-31,3437.33206711,3480.918095904,3418.85728222,3470.828260383,3858199435.000333,60533018565.997406
2019-02-01,3468.567305068,3489.921013106,3431.5557778,3447.812768646,3724578165.907147,60479604544.47254
2019-02-02,3444.921906726,3480.373583519,3411.835140276,3474.400614406,3256397943.534127,60405667949.50959
2019-02-03,3471.274685499,3502.072822894,3445.452966511,3502.072822894,2966701131.3176246,60670499449.07666
2019-02-04,3498.020425385,3499.461531698,3432.582850938,3451.480647199,2976985222.0833,60692509793.24067
2019-02-05,3453.008649654,3508.056356733,3434.033280102,3453.03218375,3197948101.9971104,60519994915.78688
2019-02-06,3452.862403378,3471.534749096,3419.747400744,3463.442822071,3263936607.0654526,60530561134.86317
2019-02-07,3461.934372734,3466.818451914,3391.965467631,3405.55894369,3276428016.94053,59794070481.23669
